datetime,open,high,low,close,volume
2018-12-28 00:00:00,3567.89000000,3887.25000000,3540.04000000,3839.26000000,45964.30498700
2018-12-29 00:00:00,3839.00000000,3892.00000000,3670.00000000,3695.32000000,38874.37390300
2018-12-30 00:00:00,3696.71000000,3903.50000000,3657.90000000,3801.91000000,33222.36926200
2018-12-31 00:00:00,3803.12000000,3810.00000000,3630.33000000,3702.90000000,29991.77835000
2019-01-01 00:00:00,3701.23000000,3810.16000000,3642.00000000,3797.14000000,23741.68703300
2019-01-02 00:00:00,3796.45000000,3882.14000000,3750.45000000,3858.56000000,35156.46336900
2019-01-03 00:00:00,3857.57000000,3862.74000000,3730.00000000,3766.78000000,29406.94835900
2019-01-04 00:00:00,3767.20000000,3823.64000000,3703.57000000,3792.01000000,29519.55467100
2019-01-05 00:00:00,3790.09000000,3840.99000000,3751.00000000,3770.96000000,30490.66775100
2019-01-06 00:00:00,3771.12000000,4027.71000000,3740.00000000,3987.60000000,36553.80670900
2019-01-07 00:00:00,3987.62000000,4017.90000000,3921.53000000,3975.45000000,31869.84626400
2019-01-08 00:00:00,3976.76000000,4069.80000000,3903.00000000,3955.13000000,38901.42312200
2019-01-09 00:00:00,3955.45000000,4006.81000000,3930.04000000,3966.65000000,28989.43951100
2019-01-10 00:00:00,3966.06000000,3996.01000000,3540.00000000,3585.88000000,59402.22851000
2019-01-11 00:00:00,3585.88000000,3658.00000000,3465.00000000,3601.31000000,38338.65473300
2019-01-12 00:00:00,3601.31000000,3618.19000000,3530.00000000,3583.13000000,21999.92835400
2019-01-13 00:00:00,3584.10000000,3611.10000000,3441.30000000,3476.81000000,26385.75745400
2019-01-14 00:00:00,3477.56000000,3671.87000000,3467.02000000,3626.09000000,35235.21121500
2019-01-15 00:00:00,3626.08000000,3648.42000000,3516.62000000,3553.06000000,34137.99745900
2019-01-16 00:00:00,3553.06000000,3645.00000000,3543.51000000,3591.84000000,27480.17997700
2019-01-17 00:00:00,3591.84000000,3634.70000000,3530.39000000,3616.21000000,29755.44083800
2019-01-18 00:00:00,3613.32000000,3620.00000000,3565.75000000,3594.87000000,22713.44675500
2019-01-19 00:00:00,3594.87000000,3720.00000000,3594.23000000,3665.30000000,22171.57812300
2019-01-20 00:00:00,3665.75000000,3693.73000000,3475.00000000,3539.28000000,27901.93859800
2019-01-21 00:00:00,3539.26000000,3559.51000000,3475.50000000,3526.90000000,19644.43683900
2019-01-22 00:00:00,3526.88000000,3608.50000000,3434.85000000,3570.93000000,29336.44296700
2019-01-23 00:00:00,3570.41000000,3607.98000000,3514.50000000,3552.82000000,24938.84269800
2019-01-24 00:00:00,3552.97000000,3589.00000000,3529.22000000,3569.62000000,20826.25118000
2019-01-25 00:00:00,3569.07000000,3587.15000000,3522.51000000,3565.29000000,17608.34667100
2019-01-26 00:00:00,3566.69000000,3662.94000000,3545.00000000,3565.25000000,19476.53234400
2019-01-27 00:00:00,3565.62000000,3579.00000000,3486.00000000,3550.84000000,22735.59816200
2019-01-28 00:00:00,3550.05000000,3557.75000000,3380.27000000,3434.15000000,40405.11140100
2019-01-29 00:00:00,3434.00000000,3443.45000000,3349.92000000,3411.04000000,29544.92897700
2019-01-30 00:00:00,3410.04000000,3478.00000000,3387.10000000,3458.18000000,23968.26024300
2019-01-31 00:00:00,3457.50000000,3489.20000000,3418.80000000,3434.10000000,29607.19025300
2019-02-01 00:00:00,3434.10000000,3488.00000000,3401.20000000,3462.07000000,25260.47615900
2019-02-02 00:00:00,3462.20000000,3526.40000000,3440.29000000,3504.77000000,17920.80200000
2019-02-03 00:00:00,3504.06000000,3511.09000000,3426.00000000,3458.11000000,19867.33639000
2019-02-04 00:00:00,3458.11000000,3484.88000000,3433.31000000,3463.22000000,23131.98110800
2019-02-05 00:00:00,3463.22000000,3478.97000000,3448.43000000,3471.59000000,25264.41503000
2019-02-06 00:00:00,3471.57000000,3482.72000000,3380.00000000,3405.37000000,35310.24484600
2019-02-07 00:00:00,3407.00000000,3426.45000000,3390.00000000,3398.40000000,18665.53863800
2019-02-08 00:00:00,3398.40000000,3733.58000000,3373.10000000,3659.04000000,47968.05801300
2019-02-09 00:00:00,3660.27000000,3680.02000000,3625.13000000,3665.18000000,24759.83371900
2019-02-10 00:00:00,3665.18000000,3684.99000000,3609.76000000,3680.06000000,23250.60263400
2019-02-11 00:00:00,3679.75000000,3684.90000000,3615.53000000,3631.05000000,24954.61457100
2019-02-12 00:00:00,3631.05000000,3667.60000000,3582.34000000,3631.46000000,29479.59823000
2019-02-13 00:00:00,3631.51000000,3670.00000000,3591.75000000,3609.40000000,25773.99764800
2019-02-14 00:00:00,3608.34000000,3626.40000000,3568.11000000,3590.56000000,21753.50126100
2019-02-15 00:00:00,3590.57000000,3653.23000000,3573.45000000,3602.47000000,20777.87289900
2019-02-16 00:00:00,3602.49000000,3648.20000000,3597.91000000,3618.41000000,19565.99275100
2019-02-17 00:00:00,3617.22000000,3700.11000000,3604.40000000,3667.58000000,25690.22777900
2019-02-18 00:00:00,3667.62000000,3925.00000000,3655.00000000,3898.60000000,64042.73049200
2019-02-19 00:00:00,3897.35000000,3994.52000000,3856.00000000,3907.79000000,50207.17266700
2019-02-20 00:00:00,3907.35000000,3986.98000000,3870.66000000,3969.74000000,36205.14085000
2019-02-21 00:00:00,3969.74000000,4016.48000000,3901.03000000,3937.31000000,31103.88472800
2019-02-22 00:00:00,3937.31000000,3988.00000000,3926.65000000,3962.00000000,23943.16375000
2019-02-23 00:00:00,3962.00000000,4162.02000000,3933.15000000,4117.76000000,33657.94288300
2019-02-24 00:00:00,4118.00000000,4198.00000000,3712.66000000,3743.56000000,62224.18689000
2019-02-25 00:00:00,3743.56000000,3872.66000000,3740.00000000,3827.92000000,38102.96624500
2019-02-26 00:00:00,3828.44000000,3841.51000000,3777.00000000,3809.23000000,28838.74803600
2019-02-27 00:00:00,3809.31000000,3838.85000000,3677.17000000,3818.07000000,31500.99546600
2019-02-28 00:00:00,3818.04000000,3888.00000000,3763.87000000,3813.69000000,32561.96104400
2019-03-01 00:00:00,3814.26000000,3857.00000000,3813.01000000,3823.00000000,23174.57217000
2019-03-02 00:00:00,3822.17000000,3841.31000000,3772.25000000,3819.93000000,19445.83835500
2019-03-03 00:00:00,3819.97000000,3835.00000000,3781.32000000,3807.75000000,16718.16541000
2019-03-04 00:00:00,3807.32000000,3830.00000000,3670.69000000,3715.30000000,34742.84166000
2019-03-05 00:00:00,3716.10000000,3877.10000000,3703.55000000,3857.73000000,32962.53616200
2019-03-06 00:00:00,3857.58000000,3907.00000000,3813.09000000,3861.84000000,24775.11883000
2019-03-07 00:00:00,3861.84000000,3905.40000000,3840.40000000,3873.64000000,26455.25766100
2019-03-08 00:00:00,3873.63000000,3932.00000000,3800.00000000,3864.89000000,34730.36659200
2019-03-09 00:00:00,3864.88000000,3971.75000000,3854.75000000,3943.04000000,30979.74765300
2019-03-10 00:00:00,3943.43000000,3943.43000000,3881.69000000,3916.82000000,23187.56141200
2019-03-11 00:00:00,3915.99000000,3936.98000000,3830.00000000,3871.61000000,38066.88570500
2019-03-12 00:00:00,3871.61000000,3905.20000000,3826.06000000,3882.73000000,26921.00862200
2019-03-13 00:00:00,3882.69000000,3893.56000000,3840.00000000,3866.00000000,24461.00875700
2019-03-14 00:00:00,3866.00000000,3920.00000000,3810.43000000,3877.12000000,27048.74853000
2019-03-15 00:00:00,3877.12000000,3939.22000000,3872.20000000,3923.76000000,21740.06149800
2019-03-16 00:00:00,3924.46000000,4056.98000000,3921.98000000,4005.98000000,28568.37612400
2019-03-17 00:00:00,4005.98000000,4012.00000000,3950.01000000,3981.14000000,18814.25557700
2019-03-18 00:00:00,3981.85000000,4037.00000000,3953.33000000,3987.81000000,22454.47801000
2019-03-19 00:00:00,3987.83000000,4031.00000000,3970.00000000,4015.53000000,19893.74181500
2019-03-20 00:00:00,4017.48000000,4050.00000000,3980.50000000,4043.04000000,23432.30025500
2019-03-21 00:00:00,4043.04000000,4069.32000000,3880.01000000,3980.64000000,35997.68211900
2019-03-22 00:00:00,3980.85000000,4008.00000000,3968.25000000,3986.93000000,20022.60631800
2019-03-23 00:00:00,3987.89000000,4018.83000000,3978.01000000,4006.01000000,17302.60431800
2019-03-24 00:00:00,4006.01000000,4006.02000000,3950.00000000,3992.18000000,17179.85064800
2019-03-25 00:00:00,3991.35000000,3999.30000000,3888.71000000,3936.12000000,33192.89021700
2019-03-26 00:00:00,3935.47000000,3958.98000000,3894.00000000,3948.55000000,29349.53762700
2019-03-27 00:00:00,3948.77000000,4048.00000000,3936.15000000,4038.05000000,32364.55585200
2019-03-28 00:00:00,4039.58000000,4039.70000000,4002.00000000,4027.81000000,20089.29387500
2019-03-29 00:00:00,4028.22000000,4123.71000000,4024.03000000,4103.25000000,30084.21744400
2019-03-30 00:00:00,4104.24000000,4140.00000000,4052.00000000,4106.97000000,19509.29260100
2019-03-31 00:00:00,4106.99000000,4116.12000000,4082.57000000,4103.95000000,13525.08743300
2019-04-01 00:00:00,4102.44000000,4158.70000000,4067.00000000,4144.56000000,25507.06764100
2019-04-02 00:00:00,4144.54000000,4897.99000000,4140.54000000,4857.29000000,105383.63926300
2019-04-03 00:00:00,4857.19000000,5275.01000000,4753.50000000,4932.60000000,109890.12574300
2019-04-04 00:00:00,4932.59000000,5039.08000000,4777.00000000,4898.66000000,61054.25416800
2019-04-05 00:00:00,4898.64000000,5028.22000000,4880.62000000,5004.95000000,39768.55280600
2019-04-06 00:00:00,5004.96000000,5205.00000000,4928.59000000,5043.89000000,41770.84231300
2019-04-07 00:00:00,5042.07000000,5234.00000000,5026.00000000,5170.27000000,37615.48680400
2019-04-08 00:00:00,5170.27000000,5305.00000000,5039.00000000,5236.90000000,50178.43078200
2019-04-09 00:00:00,5238.38000000,5238.40000000,5076.68000000,5150.00000000,34067.01231100
2019-04-10 00:00:00,5150.00000000,5422.00000000,5135.00000000,5308.25000000,40073.62047100
2019-04-11 00:00:00,5307.86000000,5332.67000000,4927.00000000,5017.37000000,54696.60068600
2019-04-12 00:00:00,5017.37000000,5080.58000000,4861.22000000,5048.01000000,33276.67861400
2019-04-13 00:00:00,5047.00000000,5099.00000000,5004.00000000,5045.22000000,17292.45680200
2019-04-14 00:00:00,5047.45000000,5152.99000000,5000.00000000,5131.30000000,18281.60773900
2019-04-15 00:00:00,5131.28000000,5167.38000000,4950.00000000,5024.95000000,29057.19158100
2019-04-16 00:00:00,5024.95000000,5197.72000000,5003.94000000,5173.72000000,24242.22949300
2019-04-17 00:00:00,5173.72000000,5230.40000000,5146.80000000,5202.82000000,23307.53613400
2019-04-18 00:00:00,5202.41000000,5287.00000000,5198.80000000,5258.44000000,22619.23900100
2019-04-19 00:00:00,5258.44000000,5320.00000000,5175.00000000,5258.68000000,24611.23632300
2019-04-20 00:00:00,5258.68000000,5333.42000000,5230.10000000,5291.73000000,19168.90827400
2019-04-21 00:00:00,5292.91000000,5314.35000000,5165.00000000,5256.14000000,25549.57093900
2019-04-22 00:00:00,5257.41000000,5400.00000000,5208.35000000,5357.14000000,29563.85230900
2019-04-23 00:00:00,5357.14000000,5600.00000000,5332.41000000,5493.31000000,41262.10391700
2019-04-24 00:00:00,5490.91000000,5582.20000000,5333.35000000,5415.00000000,48224.15241300
2019-04-25 00:00:00,5415.00000000,5491.84000000,5102.00000000,5219.90000000,49636.08994800
2019-04-26 00:00:00,5220.47000000,5510.00000000,5161.62000000,5314.10000000,48912.29451300
2019-04-27 00:00:00,5315.00000000,5342.50000000,5257.67000000,5295.69000000,15422.89693500
2019-04-28 00:00:00,5295.69000000,5340.00000000,5259.48000000,5307.52000000,14371.43386900
2019-04-29 00:00:00,5309.81000000,5332.00000000,5178.80000000,5238.14000000,19918.13507900
2019-04-30 00:00:00,5238.14000000,5339.98000000,5192.15000000,5320.81000000,22238.06823000
2019-05-01 00:00:00,5321.94000000,5402.00000000,5316.20000000,5383.20000000,17217.47321600
2019-05-02 00:00:00,5383.20000000,5538.00000000,5370.00000000,5492.87000000,22795.78783500
2019-05-03 00:00:00,5494.81000000,5844.00000000,5477.57000000,5772.69000000,46297.17284900
2019-05-04 00:00:00,5770.62000000,5900.00000000,5587.45000000,5829.45000000,39682.40899100
2019-05-05 00:00:00,5829.83000000,5839.90000000,5696.00000000,5775.62000000,23822.54377500
2019-05-06 00:00:00,5773.18000000,5805.00000000,5619.14000000,5747.79000000,25256.59632500
2019-05-07 00:00:00,5749.92000000,6028.41000000,5747.74000000,5846.34000000,39905.06442200
2019-05-08 00:00:00,5846.34000000,6014.72000000,5772.20000000,5987.29000000,23074.18690700
2019-05-09 00:00:00,5986.66000000,6224.55000000,5983.71000000,6209.18000000,27453.01143600
2019-05-10 00:00:00,6209.95000000,6468.92000000,6172.00000000,6373.33000000,36623.61079000
2019-05-11 00:00:00,6375.16000000,7343.99000000,6372.85000000,7076.22000000,74022.42439300
2019-05-12 00:00:00,7076.24000000,7521.78000000,6750.00000000,6967.31000000,86948.97533900
2019-05-13 00:00:00,6968.24000000,8100.00000000,6870.00000000,7790.71000000,85804.73533300
2019-05-14 00:00:00,7795.62000000,8366.00000000,7599.56000000,7947.56000000,76583.72260300
2019-05-15 00:00:00,7945.26000000,8249.00000000,7850.00000000,8169.87000000,37884.32721100
2019-05-16 00:00:00,8169.08000000,8320.00000000,7705.00000000,7866.59000000,69630.51399600
2019-05-17 00:00:00,7868.67000000,7925.00000000,6913.00000000,7355.26000000,88752.00815900
2019-05-18 00:00:00,7355.28000000,7458.00000000,7156.61000000,7257.45000000,37054.94477900
2019-05-19 00:00:00,7257.32000000,8275.09000000,7243.08000000,8148.48000000,65577.44205800
2019-05-20 00:00:00,8147.94000000,8156.03000000,7553.00000000,7938.15000000,65859.20856400
2019-05-21 00:00:00,7937.16000000,8042.32000000,7771.00000000,7904.87000000,52301.75224700
2019-05-22 00:00:00,7904.48000000,8016.00000000,7465.00000000,7628.43000000,49136.99458900
2019-05-23 00:00:00,7627.80000000,7940.98000000,7461.00000000,7851.51000000,49648.18470100
2019-05-24 00:00:00,7849.95000000,8130.00000000,7766.00000000,7964.87000000,46664.78532500
2019-05-25 00:00:00,7964.52000000,8091.80000000,7908.34000000,8025.41000000,28414.32881700
2019-05-26 00:00:00,8023.00000000,8740.00000000,7833.42000000,8614.43000000,49652.14456700
2019-05-27 00:00:00,8612.54000000,8908.32000000,8589.00000000,8756.32000000,51886.76879300
2019-05-28 00:00:00,8752.52000000,8798.49000000,8510.63000000,8715.64000000,31470.55153400
2019-05-29 00:00:00,8716.87000000,8750.00000000,8406.60000000,8645.68000000,33880.86592200
2019-05-30 00:00:00,8646.50000000,9074.26000000,8005.00000000,8269.54000000,70379.99852100
2019-05-31 00:00:00,8267.10000000,8594.00000000,8108.50000000,8555.00000000,44727.49162000
2019-06-01 00:00:00,8555.00000000,8626.00000000,8442.36000000,8544.07000000,31868.23415700
2019-06-02 00:00:00,8545.10000000,8814.78000000,8524.00000000,8725.98000000,27835.13326500
2019-06-03 00:00:00,8726.00000000,8800.95000000,8080.80000000,8115.82000000,45692.96510400
2019-06-04 00:00:00,8115.66000000,8115.66000000,7481.02000000,7687.03000000,74143.94894100
2019-06-05 00:00:00,7687.04000000,7896.70000000,7572.78000000,7776.50000000,48679.65645500
2019-06-06 00:00:00,7778.08000000,7868.13000000,7444.58000000,7786.70000000,36624.11874700
2019-06-07 00:00:00,7787.57000000,8100.00000000,7737.49000000,7980.53000000,33942.22565800
2019-06-08 00:00:00,7978.94000000,8044.65000000,7751.00000000,7893.62000000,22657.32963400
2019-06-09 00:00:00,7895.28000000,7935.00000000,7506.66000000,7628.13000000,31568.46515700
2019-06-10 00:00:00,7627.57000000,8020.00000000,7511.00000000,7982.75000000,36756.07846800
2019-06-11 00:00:00,7981.00000000,8010.00000000,7692.23000000,7884.90000000,30334.99942700
2019-06-12 00:00:00,7884.90000000,8200.00000000,7788.99000000,8127.64000000,41597.08262200
2019-06-13 00:00:00,8127.64000000,8309.82000000,8010.03000000,8218.54000000,30467.76434100
2019-06-14 00:00:00,8216.44000000,8684.41000000,8144.32000000,8650.00000000,39835.24625500
2019-06-15 00:00:00,8650.88000000,8864.99000000,8567.63000000,8808.70000000,31791.63603900
2019-06-16 00:00:00,8810.77000000,9333.00000000,8760.00000000,8953.33000000,63289.25121900
2019-06-17 00:00:00,8953.00000000,9444.00000000,8950.00000000,9313.96000000,47895.48537400
2019-06-18 00:00:00,9312.13000000,9336.36000000,8950.00000000,9081.55000000,51554.56940100
2019-06-19 00:00:00,9081.97000000,9304.00000000,8960.00000000,9255.49000000,32147.70649500
2019-06-20 00:00:00,9253.76000000,9590.00000000,9175.20000000,9517.12000000,34556.05398200
2019-06-21 00:00:00,9518.06000000,10174.99000000,9518.06000000,10159.86000000,50484.41589200
2019-06-22 00:00:00,10159.86000000,11160.00000000,9921.72000000,10729.50000000,104169.44797600
2019-06-23 00:00:00,10729.00000000,11392.64000000,10555.18000000,10906.07000000,57445.32394500
2019-06-24 00:00:00,10905.95000000,11143.63000000,10620.80000000,11056.59000000,43101.04528500
2019-06-25 00:00:00,11056.59000000,11850.00000000,11026.00000000,11820.86000000,61276.68664800
2019-06-26 00:00:00,11821.28000000,13970.00000000,11741.00000000,13093.80000000,155930.14738600
2019-06-27 00:00:00,13098.38000000,13478.04000000,10525.10000000,11329.99000000,173894.82088900
2019-06-28 00:00:00,11329.99000000,12480.00000000,10982.88000000,12400.63000000,95795.20396400
2019-06-29 00:00:00,12407.06000000,12441.54000000,11475.02000000,11903.13000000,69642.07415700
2019-06-30 00:00:00,11903.13000000,12180.00000000,10766.03000000,10854.10000000,84512.53044300
2019-07-01 00:00:00,10854.10000000,11282.28000000,10030.00000000,10624.93000000,90962.26827100
2019-07-02 00:00:00,10624.90000000,10938.75000000,9727.00000000,10842.85000000,109561.03872800
2019-07-03 00:00:00,10844.98000000,11991.89000000,10841.04000000,11940.00000000,96815.90029000
2019-07-04 00:00:00,11940.00000000,12000.00000000,11055.00000000,11145.67000000,66512.22189200
2019-07-05 00:00:00,11145.67000000,11406.83000000,10796.44000000,10970.73000000,63534.35058200
2019-07-06 00:00:00,10982.41000000,11665.00000000,10964.51000000,11256.49000000,51469.49633100
2019-07-07 00:00:00,11256.45000000,11538.00000000,11094.37000000,11406.24000000,38884.79559900
2019-07-08 00:00:00,11410.00000000,12338.03000000,11220.00000000,12238.60000000,52182.36721500
2019-07-09 00:00:00,12238.60000000,12794.73000000,12068.00000000,12543.41000000,78442.13034300
2019-07-10 00:00:00,12548.51000000,13147.08000000,11569.00000000,12108.37000000,109246.04499700
2019-07-11 00:00:00,12108.11000000,12111.73000000,11000.00000000,11342.89000000,87506.46105800
2019-07-12 00:00:00,11342.88000000,11885.00000000,11073.00000000,11757.22000000,56321.85828100
2019-07-13 00:00:00,11757.22000000,11799.98000000,10830.00000000,11355.76000000,54245.59454800
2019-07-14 00:00:00,11355.78000000,11452.00000000,10103.00000000,10174.18000000,72517.57923600
2019-07-15 00:00:00,10174.18000000,11100.00000000,9860.00000000,10838.72000000,81922.42633200
2019-07-16 00:00:00,10833.78000000,11028.00000000,9350.01000000,9439.59000000,97219.44341300
2019-07-17 00:00:00,9430.17000000,9957.00000000,9060.00000000,9667.92000000,84942.67271700
2019-07-18 00:00:00,9668.86000000,10788.00000000,9252.00000000,10627.16000000,80283.31025200
2019-07-19 00:00:00,10628.64000000,10769.71000000,10121.84000000,10504.29000000,56546.93213300
2019-07-20 00:00:00,10505.78000000,11068.99000000,10350.00000000,10740.23000000,47331.89984800
2019-07-21 00:00:00,10740.27000000,10817.90000000,10288.00000000,10589.45000000,38834.28793500
2019-07-22 00:00:00,10590.15000000,10683.16000000,10100.00000000,10340.31000000,40467.95483900
2019-07-23 00:00:00,10343.08000000,10343.97000000,9822.00000000,9864.91000000,47624.37071000
2019-07-24 00:00:00,9864.78000000,9937.00000000,9525.00000000,9763.28000000,43475.38037700
2019-07-25 00:00:00,9763.40000000,10175.00000000,9720.03000000,9879.87000000,37873.35472800
2019-07-26 00:00:00,9882.15000000,9889.98000000,9637.00000000,9824.00000000,27167.46321700
2019-07-27 00:00:00,9824.00000000,10188.66000000,9333.00000000,9476.52000000,43809.77830100
2019-07-28 00:00:00,9478.92000000,9594.99000000,9165.00000000,9541.54000000,29401.02293700
2019-07-29 00:00:00,9541.54000000,9729.00000000,9395.00000000,9507.64000000,29021.93741100
2019-07-30 00:00:00,9509.07000000,9714.28000000,9402.00000000,9574.21000000,32536.36883400
2019-07-31 00:00:00,9575.00000000,10109.80000000,9555.00000000,10080.53000000,39515.35456000
2019-08-01 00:00:00,10080.53000000,10467.86000000,9863.46000000,10374.99000000,41727.63702800
2019-08-02 00:00:00,10375.00000000,10670.00000000,10281.35000000,10523.75000000,42990.44422100
2019-08-03 00:00:00,10523.75000000,10904.77000000,10497.93000000,10816.86000000,33802.31882400
2019-08-04 00:00:00,10816.86000000,11040.00000000,10552.00000000,10929.23000000,39924.74514100
2019-08-05 00:00:00,10929.99000000,11937.52000000,10927.80000000,11828.80000000,65153.67371300
2019-08-06 00:00:00,11830.00000000,12330.70000000,11226.70000000,11481.69000000,76705.38987500
2019-08-07 00:00:00,11481.69000000,12141.17000000,11382.84000000,11975.03000000,69173.39035300
2019-08-08 00:00:00,11975.04000000,12060.00000000,11521.00000000,11999.77000000,51207.25717400
2019-08-09 00:00:00,11994.17000000,12045.68000000,11700.00000000,11879.99000000,39427.15258800
2019-08-10 00:00:00,11879.98000000,11985.00000000,11270.00000000,11309.31000000,42633.08704800
2019-08-11 00:00:00,11309.24000000,11600.00000000,11112.11000000,11549.97000000,26772.90691000
2019-08-12 00:00:00,11539.08000000,11577.89000000,11235.32000000,11396.08000000,17568.22707500
2019-08-13 00:00:00,11398.35000000,11456.16000000,10788.45000000,10892.71000000,33234.72968000
2019-08-14 00:00:00,10893.36000000,10897.48000000,9928.10000000,10050.37000000,54451.84749900
2019-08-15 00:00:00,10055.16000000,10460.00000000,9911.00000000,10293.93000000,38174.45112000
2019-08-16 00:00:00,10296.77000000,10536.03000000,9750.00000000,10331.54000000,51758.14291800
2019-08-17 00:00:00,10331.15000000,10465.14000000,10000.00000000,10216.02000000,29000.58120100
2019-08-18 00:00:00,10216.05000000,10500.00000000,10080.00000000,10306.78000000,24085.39517200
2019-08-19 00:00:00,10306.17000000,10930.00000000,10258.60000000,10915.54000000,37243.31921700
2019-08-20 00:00:00,10914.73000000,10949.96000000,10560.00000000,10760.51000000,32298.92167900
2019-08-21 00:00:00,10760.51000000,10804.13000000,9858.00000000,10142.57000000,47355.71928200
2019-08-22 00:00:00,10140.82000000,10242.00000000,9762.00000000,10099.88000000,34059.64273800
2019-08-23 00:00:00,10099.90000000,10445.00000000,10019.79000000,10389.55000000,27550.33617300
2019-08-24 00:00:00,10388.16000000,10419.42000000,9890.00000000,10134.35000000,27692.45684400
2019-08-25 00:00:00,10134.61000000,10333.00000000,9906.97000000,10142.69000000,26271.65739800
2019-08-26 00:00:00,10142.69000000,10604.00000000,10137.93000000,10372.25000000,41687.51159900
2019-08-27 00:00:00,10373.60000000,10391.08000000,10051.08000000,10185.05000000,28402.77538300
2019-08-28 00:00:00,10185.69000000,10299.00000000,9601.01000000,9721.00000000,42110.55537500
2019-08-29 00:00:00,9721.00000000,9724.00000000,9320.00000000,9498.44000000,35532.69491000
2019-08-30 00:00:00,9499.01000000,9696.00000000,9350.41000000,9584.54000000,26834.31810400
2019-08-31 00:00:00,9582.76000000,9684.51000000,9420.75000000,9587.47000000,17130.29007400
2019-09-01 00:00:00,9588.74000000,9830.00000000,9520.00000000,9724.98000000,19545.40484300
2019-09-02 00:00:00,9723.59000000,10450.00000000,9712.50000000,10340.00000000,44740.24809300
2019-09-03 00:00:00,10340.00000000,10773.00000000,10272.00000000,10615.28000000,47998.37678100
2019-09-04 00:00:00,10611.85000000,10799.00000000,10369.89000000,10567.02000000,43943.88902600
2019-09-05 00:00:00,10565.92000000,10900.00000000,10450.00000000,10564.49000000,33970.96063900
2019-09-06 00:00:00,10563.13000000,10905.87000000,10150.00000000,10298.73000000,58799.64095900
2019-09-07 00:00:00,10298.71000000,10558.00000000,10288.57000000,10455.88000000,27637.87739200
2019-09-08 00:00:00,10455.90000000,10592.50000000,10208.00000000,10381.18000000,23984.67201800
2019-09-09 00:00:00,10381.24000000,10480.00000000,10068.50000000,10303.12000000,39835.72760800
2019-09-10 00:00:00,10302.58000000,10384.99000000,9953.00000000,10098.15000000,28915.41222500
2019-09-11 00:00:00,10098.19000000,10293.00000000,9880.00000000,10158.33000000,31953.82456200
2019-09-12 00:00:00,10158.75000000,10448.81000000,10040.00000000,10415.01000000,34511.16275500
2019-09-13 00:00:00,10415.01000000,10439.00000000,10153.00000000,10342.06000000,30280.33977600
2019-09-14 00:00:00,10344.13000000,10419.99000000,10222.33000000,10335.02000000,23621.53351900
2019-09-15 00:00:00,10332.81000000,10360.00000000,10252.15000000,10302.01000000,18047.65401300
2019-09-16 00:00:00,10303.34000000,10355.00000000,10078.00000000,10251.31000000,28971.40165700
2019-09-17 00:00:00,10249.68000000,10275.00000000,10128.01000000,10187.82000000,22914.32456300
2019-09-18 00:00:00,10187.48000000,10258.02000000,10100.00000000,10156.99000000,24250.24930300
2019-09-19 00:00:00,10156.41000000,10325.00000000,9653.00000000,10244.29000000,44826.28257900
2019-09-20 00:00:00,10243.70000000,10281.00000000,10061.39000000,10168.59000000,25088.49106900
2019-09-21 00:00:00,10167.92000000,10176.70000000,9900.00000000,9986.39000000,20544.17519600
2019-09-22 00:00:00,9985.15000000,10089.00000000,9853.97000000,10028.87000000,22049.27525600
2019-09-23 00:00:00,10028.05000000,10049.99000000,9615.77000000,9702.25000000,31937.23235600
2019-09-24 00:00:00,9702.20000000,9794.99000000,7800.00000000,8493.14000000,94007.34520300
2019-09-25 00:00:00,8497.55000000,8730.00000000,8215.64000000,8430.05000000,60783.89225800
2019-09-26 00:00:00,8430.05000000,8465.99000000,7750.00000000,8063.73000000,67930.85374900
2019-09-27 00:00:00,8063.49000000,8265.00000000,7852.15000000,8177.91000000,43882.92462500
2019-09-28 00:00:00,8177.47000000,8315.00000000,8001.09000000,8198.81000000,34473.60516500
2019-09-29 00:00:00,8199.38000000,8229.13000000,7890.00000000,8043.82000000,31544.21138800
2019-09-30 00:00:00,8043.04000000,8337.26000000,7710.00000000,8289.34000000,55865.48726000
2019-10-01 00:00:00,8289.97000000,8500.00000000,8173.05000000,8292.44000000,43479.58742000
2019-10-02 00:00:00,8292.67000000,8373.91000000,8151.22000000,8359.94000000,26243.38664400
2019-10-03 00:00:00,8360.00000000,8393.00000000,8060.00000000,8223.96000000,30488.28405800
2019-10-04 00:00:00,8224.43000000,8232.41000000,8005.00000000,8137.13000000,26476.33040400
2019-10-05 00:00:00,8137.09000000,8183.41000000,8012.98000000,8126.19000000,21907.61556400
2019-10-06 00:00:00,8127.55000000,8153.87000000,7785.00000000,7854.25000000,34676.10404900
2019-10-07 00:00:00,7855.30000000,8299.92000000,7762.00000000,8190.09000000,52202.07229700
2019-10-08 00:00:00,8190.82000000,8325.00000000,8088.75000000,8168.39000000,35452.65742300
2019-10-09 00:00:00,8170.79000000,8670.00000000,8115.00000000,8560.74000000,55038.70437800
2019-10-10 00:00:00,8562.15000000,8644.00000000,8414.52000000,8558.03000000,39137.94616700
2019-10-11 00:00:00,8557.82000000,8779.51000000,8212.38000000,8258.50000000,50405.28441800
2019-10-12 00:00:00,8257.95000000,8400.00000000,8250.00000000,8300.09000000,21339.33409800
2019-10-13 00:00:00,8301.98000000,8451.37000000,8160.00000000,8275.01000000,27840.73995300
2019-10-14 00:00:00,8275.24000000,8388.85000000,8203.00000000,8348.20000000,29810.66325300
